Symptoms,Sickness
67.85000609,70.03374188
61.07522243,NA
69.58268199,NA
75.89882502,NA
71.4923323,NA
43.21184948,59.7014358
81.58927202,82.97777318
101.9749269,73.45333383
99.76142283,NA
62.9426842,NA
75.11416119,NA
53.20162257,NA
81.21446931,NA
54.78994921,NA
62.71026847,NA
75.90976801,NA
87.57808153,NA
44.19934919,71.23858027
81.21465285,67.90494425
65.1637665,NA
69.56471164,67.6713357
44.12180987,56.69909591
57.08561204,NA
77.49101796,71.05056533
79.65789712,NA
64.38839046,NA
93.5681658,NA
59.39447049,NA
50.14654068,NA
65.91091969,NA
66.96983654,NA
70.89550008,NA
87.31872114,80.09571466
46.50049788,NA
77.48080254,NA
68.42226979,NA
72.30830363,NA
87.25383843,NA
90.9333171,NA
74.68590059,66.71506042
66.79840935,NA
75.75259598,61.81449563
48.2175493,81.44830939
70.72777134,NA
56.24814556,NA
93.14185785,NA
71.10317477,NA
79.82532033,NA
73.21789057,NA
72.87177967,70.76995704
104.0712335,NA
73.97028263,69.12595207
78.84665217,NA
78.25335617,80.74883358
76.16535133,78.96824333
54.37052952,57.86953209
79.00934711,94.9545116
82.60563793,NA
103.1606759,96.29928606
68.5718092,NA
78.63502484,NA
49.74569218,NA
73.74976812,NA
96.53568442,NA
83.82466983,NA
61.12698179,78.72073448
59.29249613,NA
94.57752661,NA
76.50389785,74.87486419
55.03847838,53.5551357
74.32184522,NA
68.74415752,NA
68.71380829,NA
90.19265988,NA
60.30153463,NA
67.5416922,NA
73.99272614,NA
87.16522962,NA
71.07243848,81.26742228
74.97369131,NA
82.44368139,NA
96.99042114,NA
70.85930219,NA
60.23777199,NA
80.71590181,NA
75.59715935,70.81393381
92.08706145,NA
67.2222203,72.20596538
68.70747544,77.21358113
62.27669319,NA
83.9255972,NA
83.62798919,NA
58.95635528,NA
67.14348284,NA
76.12856649,NA
106.6384222,112.4638174
79.9626034,NA
52.70989204,NA
75.21642778,NA
93.19442945,NA
82.37395011,NA
73.52291487,NA
87.60271518,NA
58.16273918,NA
48.46117343,NA
54.12844228,65.45476009
56.23016312,NA
65.50010581,NA
68.04110204,NA
92.73756921,NA
79.9792218,62.07133875
42.08668952,48.08106678
79.3944177,59.30379743
79.14784515,67.88412007
85.84837713,NA
62.73440918,NA
45.49029915,45.68549722
53.25556222,NA
72.15429435,NA
50.43435206,NA
83.11029786,75.84283115
49.16537611,68.1619338
71.68258297,NA
82.27438062,NA
68.8627585,NA
95.09090689,NA
72.12004193,NA
58.72132066,86.62416959
66.07181666,89.53224616
101.6704809,74.81735866
75.31232947,82.57547854
103.0729412,70.62717226
44.07170906,NA
82.4499715,107.1294352
114.0312204,71.20027359
55.85337288,NA
56.62928898,64.3265543
75.23576941,NA
74.03187068,NA
52.76046689,NA
43.74783278,NA
102.1148362,NA
50.02560626,NA
74.53418145,NA
87.23164047,NA
50.11317072,NA
54.94182627,NA
42.36005317,NA
87.783375,55.73930151
56.83482244,NA
65.66088211,NA
70.43895834,NA
52.99369062,NA
79.88615434,NA
74.15590783,NA
62.38206447,67.17070019
56.32887448,79.32923982
90.80559115,NA
77.03434413,63.65141387
36.678959,NA
80.49876044,59.48643805
84.09613473,60.89875064
59.23394888,NA
58.94279634,NA
85.25830187,NA
90.89580937,NA
57.4627082,64.87426081
90.10035996,NA
49.59089547,NA
75.86843096,71.95054187
101.3388674,75.66596205
80.32895728,NA
45.93399177,37.06520886
92.59212607,NA
90.17622747,NA
93.45680546,77.4775458
76.74109917,72.84413511
47.93690338,NA
81.65907806,NA
73.24441337,NA
87.49746613,NA
72.70301471,NA
58.14332818,NA
29.25235689,NA
51.65031646,NA
87.52897133,NA
86.45619641,NA
55.89049382,73.78803981
68.07182113,NA
53.03628551,NA
95.87894566,NA
77.77014351,NA
89.40374746,71.44259941
80.97449931,NA
83.00706135,74.29385701
83.68297839,NA
70.61371806,NA
68.77866516,NA
82.93472637,NA
73.59508543,NA
52.18993104,50.38626514
43.10223093,NA
60.88608418,NA
45.67948594,56.87933283
90.62541015,NA
46.26983497,46.24247052
51.77013785,61.94328814
66.88767924,NA
64.75109451,61.26016232
64.84752069,NA
69.24477007,75.87177983
85.4437667,NA
52.42228096,74.69608204
39.9026321,52.26718506
43.77008067,NA
59.92131691,NA
76.3734329,NA
65.38043179,NA
58.52653398,NA
53.01590752,NA
64.17567067,NA
44.86164548,74.50220718
62.38539136,NA
49.4354783,85.66143887
64.55644289,45.7018727
20.78330887,36.06614347
84.82094254,NA
71.89551953,NA
75.25819219,NA
84.18093517,NA
58.7222351,69.15188083
71.86917217,NA
57.92453492,NA
83.99568118,79.73935393
97.63125409,NA
49.16515921,NA
81.63411516,NA
76.94099924,88.28173834
94.64224042,68.47150693
76.15813558,78.91493272
66.26897257,NA
78.64589079,NA
53.11623399,NA
68.16938417,67.33647225
75.09713566,59.26549183
72.40515521,NA
84.49104352,NA
74.9646974,69.69426328
57.53031676,56.08079644
89.67667247,NA
54.72647577,61.85965102
78.01641868,NA
68.31723822,NA
77.86909199,NA
96.32642734,NA
78.15545121,NA
82.81863416,NA
57.84593111,NA
92.83415818,NA
95.65125201,NA
77.19201878,NA
74.1186693,82.24332996
79.02344155,NA
66.24109183,83.53062883
88.86682186,NA
73.81649352,NA
74.57637701,56.24966905
102.5454063,60.25521555
59.25428957,NA
74.34602411,NA
68.92109737,NA
117.6270183,NA
69.31377254,NA
86.83590742,NA
66.03254047,53.23191656
59.10488749,NA
61.83575696,NA
90.80653286,74.80412676
86.50815723,71.70662305
67.62747045,NA
89.07915315,NA
91.24278983,NA
79.09312577,37.04409044
75.65748876,NA
68.98413719,NA
74.32155138,NA
68.28908781,NA
81.65701034,NA
79.49152563,NA
65.36863853,71.55850864
86.98436892,NA
83.88287,NA
87.70731577,NA
98.72473876,NA
70.43597821,NA
48.62068634,NA
86.21305591,68.14958892
93.68816946,NA
89.62286754,NA
71.31836064,NA
76.16252526,NA
65.91640338,NA
73.15127041,NA
51.87132159,NA
61.08454602,63.54797915
59.25470333,NA
65.24388742,NA
50.0545661,67.43647787
62.84518896,83.61028558
57.02685593,63.06749665
84.88465365,55.9278623
77.68020049,NA
84.43781939,86.47642312
98.90927753,NA
69.84744782,93.03290344
65.14010228,NA
76.85126117,NA
77.49064011,79.30067032
91.47866241,67.82908651
56.6801208,47.19586356
75.51805747,NA
81.50937988,91.26876879
79.80460954,NA
68.74126073,NA
55.25939903,68.28727026
74.087476,68.5548516
74.11382827,62.97169112
85.48930923,79.9533075
66.58680838,NA
54.97245642,NA
66.69792147,NA
47.62310618,NA
71.38261231,64.79604418
82.96901797,62.04493311
83.19431011,NA
80.30992152,NA
67.88020627,NA
59.42093215,75.68227044
96.42418729,77.15196208
86.63706505,98.29195372
80.27651774,NA
59.31187919,NA
68.13640913,NA
73.33252499,NA
53.86561763,NA
78.379002,NA
61.63380021,NA
65.23924075,NA
56.65560591,NA
48.58207059,NA
53.72863709,NA
64.20110535,52.00872888
67.6806087,65.5875564
47.57014453,NA
54.50279657,35.21091287
53.43118637,56.8050185
76.7381657,NA
73.60081004,NA
69.5962004,66.83043806
74.72285104,80.94832259
60.65548971,NA
85.66680899,NA
59.47153268,NA
48.44906925,NA
53.35686127,67.18354482
47.01636666,NA
72.51511889,NA
48.55187336,39.41697385
88.96388001,NA
59.02563888,NA
57.43022073,NA
65.99654683,NA
117.9702001,NA
73.46980661,NA
68.4867623,NA
82.1520859,NA
86.97361613,NA
50.6894202,72.43592269
109.9006107,96.26513095
71.68382521,NA
75.97895024,NA
76.87037797,NA
69.65702838,NA
61.00579903,NA
67.28676052,68.44779725
59.24139968,NA
79.10433491,NA
79.45933718,NA
57.7291939,NA
72.27461508,49.81916461
60.30977172,42.69963079
73.63716506,74.52192743
66.42610144,NA
53.81290699,NA
87.58147866,NA
78.49810233,83.18883971
52.7129145,NA
71.44227097,93.07859804
66.37384027,NA
72.43927508,75.90580947
95.69214444,67.75691081
92.51939006,84.33877935
84.24345812,NA
101.3462645,84.05402247
83.52939557,78.23860666
54.99329203,64.69238819
74.22828124,NA
63.68772279,NA
68.3916937,78.77564353
88.11140339,73.52710383
74.50824159,NA
73.56683608,NA
69.28939811,85.20121097
61.89510761,NA
62.11176739,NA
52.45185071,NA
69.02534818,57.83317943
60.0728032,NA
82.70819319,50.70893895
86.81005522,71.60075401
76.24917179,50.55329007
69.58854039,NA
82.7105699,65.80932199
80.13939535,NA
54.75501256,NA
59.7344137,NA
70.41056139,NA
83.73408068,NA
44.7792253,NA
95.00403387,NA
82.31981368,NA
