Symptoms,Sickness
47.38507859,27.29566686
56.46177662,47.54388196
61.06612648,45.21323655
68.97486004,50.91806993
60.64382584,53.6857162
61.78310985,42.83405722
30.84173929,36.83636135
28.99207653,39.34968902
55.96507978,55.35949791
67.5563359,51.5637521
79.83894906,47.5414829
51.82765948,40.73134759
67.0512282,55.42265648
28.94257853,46.55218537
67.07759261,46.43422283
57.19820611,38.85307478
13.75017472,35.20349518
67.64961456,54.05792751
50.51956793,54.44047011
67.38071223,54.94129451
48.67244758,59.3697439
64.12653709,56.55245876
62.04028933,50.5528307
51.26156358,65.86325477
89.29594118,70.02114132
63.28758027,74.91010291
74.43261429,63.7349406
93.2314171,86.99072129
66.66142188,53.40418402
106.0292569,76.62208724
88.12662984,82.21025692
62.41319362,53.90225486
68.03539109,89.63964249
73.27013869,73.37192836
86.26194265,95.32289217
92.79728746,81.61389598
67.19172504,65.64814674
72.87919285,72.72454804
78.78041566,76.44950632
95.88854255,74.11279323
85.80025906,81.16148208
56.18914558,33.10871689
64.49921035,88.40613578
63.83125783,58.29210695
74.64617961,43.27162887
54.63816392,71.099766
63.06057972,72.84876024
86.36507839,84.76423562
86.15398202,78.20544742
60.40051437,63.59605445
86.71623892,85.8651431
76.93450125,47.41696152
79.94016679,73.24015519
84.18022107,63.66265742
64.05800811,102.0603177
82.14450723,61.68913328
68.3935754,49.17788561
62.88152884,68.6122787
73.72296015,73.20952999
70.7122138,46.22647722
49.97884222,52.27080043
78.56995951,60.2431387
69.34072164,59.35418967
67.26834573,67.59306468
83.33163546,81.1535615
75.5971126,90.22738624
32.81728465,68.17830132
60.00343344,60.47470172
63.70154879,59.36844685
66.873193,71.81339256
69.40987884,58.8401218
72.92110515,63.46635138
69.30727809,71.47868537
69.30405137,66.36880635
93.68403133,67.99024243
41.66089554,42.57734528
66.21751788,54.25825135
78.41540636,67.35528892
66.46030105,42.34411209
81.07842803,74.33379537
42.79702108,60.48465412
74.42975548,76.81232412
104.7159511,89.94209295
51.96557519,57.79658952
55.70885087,59.24192142
86.56972406,71.01010566
86.13013241,89.53830969
84.69292174,103.4499076
88.23153501,54.5054131
99.39052286,83.44147838
89.51641651,68.13390402
67.85000609,70.03374188
61.07522243,59.74298922
69.58268199,95.4024938
75.89882502,67.18117312
71.4923323,62.50362151
43.21184948,59.7014358
81.58927202,82.97777318
101.9749269,73.45333383
99.76142283,83.26626262
62.9426842,65.65363767
75.11416119,66.45888567
53.20162257,72.8045336
81.21446931,60.43677667
54.78994921,81.32777154
62.71026847,75.31516358
75.90976801,63.01832857
87.57808153,65.37193914
44.19934919,71.23858027
81.21465285,67.90494425
65.1637665,59.50274026
69.56471164,67.6713357
44.12180987,56.69909591
57.08561204,69.23753683
77.49101796,71.05056533
79.65789712,58.84170376
64.38839046,82.88566581
93.5681658,98.60341248
59.39447049,38.29697395
50.14654068,68.7344313
65.91091969,98.89297221
66.96983654,65.07332034
70.89550008,63.68336805
87.31872114,80.09571466
46.50049788,61.6842112
77.48080254,68.54306308
68.42226979,68.69123426
72.30830363,57.16747306
87.25383843,76.275896
90.9333171,73.8449553
74.68590059,66.71506042
66.79840935,59.8355005
75.75259598,61.81449563
48.2175493,81.44830939
70.72777134,61.28749944
56.24814556,75.05123376
93.14185785,79.79047423
71.10317477,51.13393615
79.82532033,80.62027456
73.21789057,80.47217426
72.87177967,70.76995704
104.0712335,71.82935758
73.97028263,69.12595207
78.84665217,72.08668212
78.25335617,80.74883358
76.16535133,78.96824333
54.37052952,57.86953209
79.00934711,94.9545116
82.60563793,60.64592245
103.1606759,96.29928606
68.5718092,92.66759628
78.63502484,74.10649552
49.74569218,55.79247138
73.74976812,93.73894118
96.53568442,60.21322752
83.82466983,92.31489195
61.12698179,78.72073448
59.29249613,53.7511733
94.57752661,72.07650558
76.50389785,74.87486419
55.03847838,53.5551357
74.32184522,85.1319565
68.74415752,54.10421291
68.71380829,62.48987659
90.19265988,81.0531735
60.30153463,50.6084899
67.5416922,52.64846644
73.99272614,80.0517736
87.16522962,73.85565844
71.07243848,81.26742228
74.97369131,42.00704314
82.44368139,70.70059349
96.99042114,87.84146249
70.85930219,74.58000166
60.23777199,63.23916591
80.71590181,89.81984715
75.59715935,70.81393381
92.08706145,76.13097294
67.2222203,72.20596538
68.70747544,77.21358113
62.27669319,83.17511588
83.9255972,70.32207971
83.62798919,73.18042787
58.95635528,62.17609915
67.14348284,72.64198576
76.12856649,68.65400257
106.6384222,112.4638174
79.9626034,94.12859371
52.70989204,73.73216167
75.21642778,76.09302377
93.19442945,74.23359428
82.37395011,67.27380261
73.52291487,77.51603767
87.60271518,61.91281803
58.16273918,73.82197796
48.46117343,58.14418508
54.12844228,65.45476009
56.23016312,55.32222125
65.50010581,87.13994404
68.04110204,50.58306863
92.73756921,68.44913643
79.9792218,62.07133875
42.08668952,48.08106678
79.3944177,59.30379743
79.14784515,67.88412007
85.84837713,66.6323407
62.73440918,59.86117743
45.49029915,45.68549722
53.25556222,82.87744819
72.15429435,76.15509769
50.43435206,39.87414741
83.11029786,75.84283115
49.16537611,68.1619338
71.68258297,81.30932266
82.27438062,83.82758938
68.8627585,38.92363588
95.09090689,88.32659549
72.12004193,77.52618028
58.72132066,86.62416959
66.07181666,89.53224616
101.6704809,74.81735866
75.31232947,82.57547854
103.0729412,70.62717226
44.07170906,52.77448264
82.4499715,107.1294352
114.0312204,71.20027359
55.85337288,71.29602238
56.62928898,64.3265543
75.23576941,70.12357608
74.03187068,72.06646671
52.76046689,74.73071937
43.74783278,67.99893268
102.1148362,72.87527855
50.02560626,62.11604473
74.53418145,60.02752575
87.23164047,57.84803657
50.11317072,63.10628616
54.94182627,65.71047449
42.36005317,73.29094332
87.783375,55.73930151
56.83482244,67.74750111
65.66088211,69.2860062
70.43895834,85.70299305
52.99369062,45.316412
79.88615434,53.71430087
74.15590783,67.6090876
62.38206447,67.17070019
56.32887448,79.32923982
90.80559115,63.31626035
77.03434413,63.65141387
36.678959,43.56858127
80.49876044,59.48643805
84.09613473,60.89875064
59.23394888,65.66374599
58.94279634,75.44268498
85.25830187,66.14070129
90.89580937,73.81967713
57.4627082,64.87426081
90.10035996,41.02985458
49.59089547,85.88627626
75.86843096,71.95054187
101.3388674,75.66596205
80.32895728,55.72327492
45.93399177,37.06520886
92.59212607,82.19762058
90.17622747,72.03821277
93.45680546,77.4775458
76.74109917,72.84413511
47.93690338,62.7876831
81.65907806,60.18377074
73.24441337,74.51183711
87.49746613,84.24644424
72.70301471,66.20392783
58.14332818,58.66222176
29.25235689,63.4302464
51.65031646,59.61861676
87.52897133,72.40329454
86.45619641,63.51987643
55.89049382,73.78803981
68.07182113,74.62613729
53.03628551,87.03280526
95.87894566,73.51332849
77.77014351,73.17523416
89.40374746,71.44259941
80.97449931,82.96869756
83.00706135,74.29385701
83.68297839,64.80172309
70.61371806,71.04538407
68.77866516,55.52492222
82.93472637,68.48031623
73.59508543,90.98915885
52.18993104,50.38626514
43.10223093,80.28972918
60.88608418,64.47320112
45.67948594,56.87933283
90.62541015,71.22809704
46.26983497,46.24247052
51.77013785,61.94328814
66.88767924,67.29885866
64.75109451,61.26016232
64.84752069,76.99954311
69.24477007,75.87177983
85.4437667,95.14739508
52.42228096,74.69608204
39.9026321,52.26718506
43.77008067,48.4880956
59.92131691,80.64287104
76.3734329,66.09233425
65.38043179,72.87351403
58.52653398,55.02316304
53.01590752,53.17744208
64.17567067,68.14277567
44.86164548,74.50220718
62.38539136,82.84096208
49.4354783,85.66143887
64.55644289,45.7018727
20.78330887,36.06614347
84.82094254,53.08338513
71.89551953,87.97695748
75.25819219,52.0010629
84.18093517,63.87167741
58.7222351,69.15188083
71.86917217,59.55827529
57.92453492,51.04301801
83.99568118,79.73935393
97.63125409,68.12135353
49.16515921,55.87039515
81.63411516,49.54503454
76.94099924,88.28173834
94.64224042,68.47150693
76.15813558,78.91493272
66.26897257,60.15038669
78.64589079,74.82403303
53.11623399,56.859343
68.16938417,67.33647225
75.09713566,59.26549183
72.40515521,68.8864074
84.49104352,60.3983991
74.9646974,69.69426328
57.53031676,56.08079644
89.67667247,82.69564978
54.72647577,61.85965102
78.01641868,70.70218942
68.31723822,53.2976624
77.86909199,62.66359871
96.32642734,73.84941957
78.15545121,50.84827043
82.81863416,72.28100054
57.84593111,56.55600038
92.83415818,63.9950781
95.65125201,87.22669191
77.19201878,86.0121128
74.1186693,82.24332996
79.02344155,82.72948168
66.24109183,83.53062883
88.86682186,62.83995226
73.81649352,78.10790386
74.57637701,56.24966905
102.5454063,60.25521555
59.25428957,64.90745141
74.34602411,65.88100747
68.92109737,74.26552316
117.6270183,64.33938004
69.31377254,81.14532679
86.83590742,64.48380698
66.03254047,53.23191656
59.10488749,47.33306085
61.83575696,48.11690177
90.80653286,74.80412676
86.50815723,71.70662305
67.62747045,77.47100965
89.07915315,75.64045594
91.24278983,88.05114359
79.09312577,37.04409044
75.65748876,62.10380783
68.98413719,55.78253631
74.32155138,99.75631495
68.28908781,83.64485428
81.65701034,88.88172027
79.49152563,82.19101324
65.36863853,71.55850864
86.98436892,71.59276888
83.88287,80.84191712
87.70731577,84.45549346
98.72473876,73.07947386
70.43597821,95.45075604
48.62068634,52.77081379
86.21305591,68.14958892
93.68816946,70.8797914
89.62286754,84.65025302
71.31836064,74.17375362
76.16252526,74.44509093
65.91640338,70.16910502
73.15127041,75.40345014
51.87132159,71.91959254
61.08454602,63.54797915
59.25470333,56.56579623
65.24388742,71.32536322
50.0545661,67.43647787
62.84518896,83.61028558
57.02685593,63.06749665
84.88465365,55.9278623
77.68020049,80.48536279
84.43781939,86.47642312
98.90927753,52.38225974
69.84744782,93.03290344
65.14010228,62.09134232
76.85126117,63.87002468
77.49064011,79.30067032
91.47866241,67.82908651
56.6801208,47.19586356
75.51805747,70.8886517
81.50937988,91.26876879
79.80460954,70.50605698
68.74126073,70.80242837
55.25939903,68.28727026
74.087476,68.5548516
74.11382827,62.97169112
85.48930923,79.9533075
66.58680838,53.91208761
54.97245642,89.34446809
66.69792147,55.43719591
47.62310618,58.55117427
71.38261231,64.79604418
82.96901797,62.04493311
83.19431011,75.40349097
80.30992152,73.94555844
67.88020627,100.3931789
59.42093215,75.68227044
96.42418729,77.15196208
86.63706505,98.29195372
80.27651774,76.55562034
59.31187919,55.69281268
68.13640913,70.79263927
73.33252499,81.12023283
53.86561763,74.79076046
78.379002,70.23140798
61.63380021,86.34126889
65.23924075,76.1384464
56.65560591,59.17912186
48.58207059,64.41578461
53.72863709,57.69898753
64.20110535,52.00872888
67.6806087,65.5875564
47.57014453,49.24298009
54.50279657,35.21091287
53.43118637,56.8050185
76.7381657,68.74757392
73.60081004,96.14117373
69.5962004,66.83043806
74.72285104,80.94832259
60.65548971,76.67880078
85.66680899,65.92931501
59.47153268,60.07110644
48.44906925,39.31374721
53.35686127,67.18354482
47.01636666,82.07090219
72.51511889,67.24627119
48.55187336,39.41697385
88.96388001,48.16936419
59.02563888,47.85032245
57.43022073,44.41004361
65.99654683,72.64487034
117.9702001,98.1789115
73.46980661,76.30140988
68.4867623,60.89346831
82.1520859,91.95346343
86.97361613,85.03076056
50.6894202,72.43592269
109.9006107,96.26513095
71.68382521,62.84606554
75.97895024,71.17189903
76.87037797,80.93951577
69.65702838,70.4011925
61.00579903,82.41852882
67.28676052,68.44779725
59.24139968,82.8576126
79.10433491,74.42545132
79.45933718,51.5673416
57.7291939,49.29198293
72.27461508,49.81916461
60.30977172,42.69963079
73.63716506,74.52192743
66.42610144,60.14485778
53.81290699,79.54841413
87.58147866,68.75811199
78.49810233,83.18883971
52.7129145,42.51146183
71.44227097,93.07859804
66.37384027,49.85238601
72.43927508,75.90580947
95.69214444,67.75691081
92.51939006,84.33877935
84.24345812,86.35202144
101.3462645,84.05402247
83.52939557,78.23860666
54.99329203,64.69238819
74.22828124,82.34649458
63.68772279,31.34740608
68.3916937,78.77564353
88.11140339,73.52710383
74.50824159,73.61091041
73.56683608,83.47302242
69.28939811,85.20121097
61.89510761,81.05329995
62.11176739,80.13176547
52.45185071,74.2102485
69.02534818,57.83317943
60.0728032,63.32983347
82.70819319,50.70893895
86.81005522,71.60075401
76.24917179,50.55329007
69.58854039,60.64782407
82.7105699,65.80932199
80.13939535,68.86894407
54.75501256,61.58350758
59.7344137,47.89586558
70.41056139,67.93688677
83.73408068,64.09721542
44.7792253,59.44604853
95.00403387,72.76953194
82.31981368,80.66996127
