Symptoms,Sickness
53.05544379,NA
44.75518093,NA
31.1313356,NA
45.02228846,NA
40.19483459,52.64928835
72.25001751,42.76065608
42.23025588,NA
54.04876167,NA
72.71044203,51.33547291
47.70666356,NA
56.7756362,NA
38.12649259,NA
66.78150289,NA
64.4194893,NA
63.91792091,NA
60.14018216,NA
51.33725587,NA
59.59480993,NA
44.97391851,NA
70.55695307,NA
68.03519063,NA
34.23579449,NA
68.68820863,NA
52.92423751,NA
59.54577256,NA
49.78526991,NA
41.73169758,NA
38.08088784,NA
59.66108867,NA
78.89666039,64.49448469
24.99578174,NA
45.01315866,NA
48.97662001,NA
59.31331328,NA
54.38309502,NA
61.48078504,NA
54.31867338,NA
59.91531242,NA
68.44881392,NA
44.2114383,NA
33.42800147,NA
58.71676342,NA
73.84825398,NA
49.1355709,NA
59.04666958,NA
76.48418412,49.25170492
54.16546895,NA
67.08882479,NA
59.62374839,NA
66.64207407,NA
36.0371477,41.83206998
56.16588548,61.76925658
75.92916655,45.71424486
54.9648754,NA
52.23760739,NA
65.86858929,NA
90.423451,49.07362509
60.67943155,NA
47.34476202,54.49324894
57.65289606,NA
56.04672582,NA
51.89052743,NA
68.7818101,NA
46.53517685,NA
57.21164537,NA
42.88551184,NA
41.3526929,NA
56.48752712,NA
67.41424638,NA
40.77056937,NA
75.19776525,65.47916698
64.48405331,NA
56.96672085,NA
62.04275975,NA
48.72763779,NA
51.09773293,NA
49.48919995,NA
53.87051105,NA
60.31573679,NA
45.23543458,NA
38.47473815,NA
87.52298393,38.46481431
51.94552868,NA
53.71680288,NA
59.20336814,NA
45.35833462,NA
61.78532683,NA
56.19527019,NA
46.14050965,NA
37.21364238,NA
56.92077594,NA
62.20528973,NA
72.25398664,40.91478594
60.02180178,NA
63.90436933,NA
58.10062155,NA
47.72775981,NA
67.66794328,NA
29.72304577,NA
54.11275199,NA
41.1040412,NA
84.0790682,NA
48.05265593,44.53964002
69.7942859,NA
48.34492598,NA
49.78955777,NA
63.21992275,NA
39.25979141,NA
64.73724067,NA
64.55314718,NA
64.07013571,NA
64.3838933,NA
45.19020596,NA
52.72981304,NA
42.94690894,NA
60.15238354,NA
55.01226091,NA
53.6662603,NA
73.8339108,45.50067979
35.63521878,NA
52.10623266,NA
47.42879588,NA
42.49078849,NA
50.52924024,NA
62.13144945,NA
43.49785375,NA
63.44510091,NA
36.30917925,NA
60.25462122,NA
36.14206392,NA
38.70663225,NA
54.0836361,NA
51.98547518,NA
69.12785786,NA
48.38061918,NA
45.17248632,NA
56.58368699,NA
62.62269631,NA
57.68418254,NA
55.85383896,NA
48.66781419,NA
63.25455797,NA
53.37718616,NA
66.57797559,NA
51.62404162,NA
40.99625295,NA
41.52437303,NA
47.58914645,NA
77.05934376,NA
51.04642675,NA
51.29499522,NA
56.99330117,NA
59.55882738,NA
62.36209026,NA
48.3788279,NA
58.38580177,NA
77.69920855,37.74304362
62.4528736,NA
39.45936701,NA
60.2088734,NA
50.53021533,NA
50.63276254,NA
56.65357695,NA
57.50919091,NA
59.62614885,NA
52.40722135,NA
63.05711167,NA
60.35542564,NA
58.62390106,NA
80.22492531,58.81618547
72.09221821,51.03344019
47.94501708,NA
58.83908854,NA
42.48608703,NA
35.75341148,NA
40.59527718,NA
49.97342135,NA
49.3610163,NA
52.64014087,68.49587734
37.63263868,NA
47.14947394,NA
67.31928931,NA
55.52006738,NA
76.49410347,57.27323218
57.45604039,NA
86.7868805,49.33332653
43.62593566,NA
61.24703823,NA
60.0816201,NA
58.7302246,NA
52.41804268,NA
48.29785234,NA
45.71100436,NA
62.92985016,NA
70.94054337,NA
64.45953226,NA
53.69620817,NA
63.73902941,NA
55.74666094,NA
67.85907061,NA
56.52522362,NA
54.97180307,NA
59.7573744,NA
58.57393022,NA
35.46235806,NA
45.30117956,NA
45.06942723,NA
66.15979692,NA
54.59061945,NA
45.67519303,NA
60.70386767,NA
77.55111003,62.58877854
55.97274435,NA
75.24868564,61.16409123
65.67367122,NA
41.73808196,NA
48.48437952,NA
47.05574498,NA
51.04582643,NA
58.76515803,NA
66.28659193,NA
36.05408864,NA
58.32137146,NA
59.12766981,NA
45.11901809,NA
40.42352224,NA
35.29197184,NA
63.34550861,NA
57.76223673,NA
62.15924508,NA
57.79199519,NA
61.62487254,NA
59.85330736,NA
41.56884821,NA
61.60440086,NA
60.55449129,NA
47.64030948,NA
40.03029812,NA
64.9734422,49.1056993
65.79485421,NA
48.64864552,NA
44.17505974,NA
60.40584779,NA
72.04596764,52.11783531
41.44051257,NA
41.69520156,NA
69.32574897,NA
57.53741076,NA
73.00360575,62.95672568
50.62009061,NA
35.85326854,NA
71.93461062,NA
64.26126486,NA
65.32805379,NA
64.40244529,NA
80.58839103,47.4544362
52.53601651,NA
72.69880413,54.17829756
50.69455718,68.23900499
51.23120471,NA
63.25485531,NA
46.17890625,NA
53.13726498,NA
62.37489975,NA
46.61270121,NA
60.74574941,NA
37.78543536,NA
58.21802567,NA
47.02738035,NA
51.5387183,NA
91.46715082,NA
74.38331832,40.90737377
65.96889168,NA
52.20914397,NA
83.25217839,NA
48.04028262,NA
62.4761645,NA
65.62394215,NA
73.862587,51.00996207
71.91616586,NA
55.76294366,NA
52.55700953,NA
80.36737716,51.05531171
66.12660642,NA
44.81275464,NA
59.20862648,NA
31.7832322,NA
36.24937759,NA
54.49270954,NA
52.48454931,NA
50.18330317,NA
67.26830622,NA
43.89910734,NA
41.195587,NA
43.10676968,NA
66.13741107,NA
76.11164838,45.63528067
54.99586054,NA
49.43780467,NA
33.95285598,NA
68.48448405,NA
52.81647375,NA
54.56774905,NA
47.38507859,NA
56.46177662,NA
61.06612648,NA
68.97486004,NA
60.64382584,NA
61.78310985,NA
30.84173929,NA
28.99207653,NA
55.96507978,NA
67.5563359,NA
79.83894906,47.5414829
51.82765948,NA
67.0512282,NA
28.94257853,NA
67.07759261,46.43422283
57.19820611,NA
13.75017472,NA
67.64961456,54.05792751
50.51956793,NA
67.38071223,NA
48.67244758,NA
64.12653709,NA
62.04028933,NA
51.26156358,NA
89.29594118,70.02114132
63.28758027,NA
74.43261429,63.7349406
93.2314171,86.99072129
66.66142188,NA
106.0292569,76.62208724
88.12662984,82.21025692
62.41319362,NA
68.03539109,NA
73.27013869,73.37192836
86.26194265,95.32289217
92.79728746,81.61389598
67.19172504,NA
72.87919285,72.72454804
78.78041566,76.44950632
95.88854255,74.11279323
85.80025906,81.16148208
56.18914558,NA
64.49921035,NA
63.83125783,NA
74.64617961,43.27162887
54.63816392,NA
63.06057972,NA
86.36507839,84.76423562
86.15398202,NA
60.40051437,NA
86.71623892,NA
76.93450125,47.41696152
79.94016679,NA
84.18022107,63.66265742
64.05800811,NA
82.14450723,61.68913328
68.3935754,NA
62.88152884,NA
73.72296015,73.20952999
70.7122138,NA
49.97884222,NA
78.56995951,60.2431387
69.34072164,NA
67.26834573,NA
83.33163546,81.1535615
75.5971126,90.22738624
32.81728465,NA
60.00343344,NA
63.70154879,NA
66.873193,NA
69.40987884,NA
72.92110515,63.46635138
69.30727809,NA
69.30405137,NA
93.68403133,67.99024243
41.66089554,NA
66.21751788,NA
78.41540636,67.35528892
66.46030105,NA
81.07842803,74.33379537
42.79702108,NA
74.42975548,NA
104.7159511,89.94209295
51.96557519,NA
55.70885087,NA
86.56972406,71.01010566
86.13013241,89.53830969
84.69292174,103.4499076
88.23153501,54.5054131
99.39052286,83.44147838
89.51641651,68.13390402
67.85000609,NA
61.07522243,NA
69.58268199,95.4024938
75.89882502,67.18117312
71.4923323,NA
43.21184948,NA
81.58927202,82.97777318
101.9749269,73.45333383
99.76142283,83.26626262
62.9426842,NA
75.11416119,66.45888567
53.20162257,NA
81.21446931,60.43677667
54.78994921,NA
62.71026847,NA
75.90976801,63.01832857
87.57808153,65.37193914
44.19934919,NA
81.21465285,67.90494425
65.1637665,NA
69.56471164,NA
44.12180987,NA
57.08561204,NA
77.49101796,71.05056533
79.65789712,58.84170376
64.38839046,NA
93.5681658,98.60341248
59.39447049,NA
50.14654068,NA
65.91091969,NA
66.96983654,NA
70.89550008,NA
87.31872114,80.09571466
46.50049788,NA
77.48080254,68.54306308
68.42226979,NA
72.30830363,57.16747306
87.25383843,76.275896
90.9333171,73.8449553
74.68590059,66.71506042
66.79840935,NA
75.75259598,NA
48.2175493,NA
70.72777134,NA
56.24814556,NA
93.14185785,79.79047423
71.10317477,NA
79.82532033,80.62027456
73.21789057,80.47217426
72.87177967,70.76995704
104.0712335,71.82935758
73.97028263,69.12595207
78.84665217,72.08668212
78.25335617,80.74883358
76.16535133,78.96824333
54.37052952,NA
79.00934711,94.9545116
82.60563793,60.64592245
103.1606759,96.29928606
68.5718092,NA
78.63502484,74.10649552
49.74569218,NA
73.74976812,93.73894118
96.53568442,60.21322752
83.82466983,92.31489195
61.12698179,NA
59.29249613,NA
94.57752661,NA
76.50389785,74.87486419
55.03847838,NA
74.32184522,85.1319565
68.74415752,NA
68.71380829,NA
90.19265988,81.0531735
60.30153463,NA
67.5416922,NA
73.99272614,80.0517736
87.16522962,73.85565844
71.07243848,NA
74.97369131,42.00704314
82.44368139,70.70059349
96.99042114,NA
70.85930219,NA
60.23777199,NA
80.71590181,89.81984715
75.59715935,70.81393381
92.08706145,76.13097294
67.2222203,NA
68.70747544,NA
62.27669319,NA
83.9255972,NA
83.62798919,73.18042787
58.95635528,NA
67.14348284,NA
76.12856649,68.65400257
106.6384222,112.4638174
79.9626034,94.12859371
52.70989204,NA
75.21642778,NA
93.19442945,74.23359428
82.37395011,67.27380261
73.52291487,77.51603767
87.60271518,61.91281803
58.16273918,NA
48.46117343,NA
54.12844228,NA
56.23016312,55.32222125
65.50010581,NA
68.04110204,NA
92.73756921,NA
79.9792218,62.07133875
42.08668952,NA
79.3944177,59.30379743
79.14784515,67.88412007
85.84837713,66.6323407
62.73440918,NA
45.49029915,NA
53.25556222,NA
72.15429435,76.15509769
50.43435206,NA
83.11029786,75.84283115
49.16537611,NA
71.68258297,NA
82.27438062,83.82758938
68.8627585,NA
95.09090689,88.32659549
72.12004193,77.52618028
58.72132066,NA
66.07181666,NA
101.6704809,74.81735866
75.31232947,82.57547854
103.0729412,70.62717226
44.07170906,NA
82.4499715,107.1294352
114.0312204,71.20027359
55.85337288,NA
56.62928898,NA
75.23576941,70.12357608
74.03187068,72.06646671
52.76046689,NA
43.74783278,NA
102.1148362,72.87527855
50.02560626,NA
74.53418145,60.02752575
87.23164047,57.84803657
50.11317072,NA
54.94182627,NA
42.36005317,NA
87.783375,55.73930151
56.83482244,NA
65.66088211,NA
70.43895834,NA
52.99369062,NA
79.88615434,53.71430087
74.15590783,67.6090876
62.38206447,NA
56.32887448,NA
90.80559115,63.31626035
77.03434413,63.65141387
36.678959,NA
80.49876044,59.48643805
84.09613473,NA
59.23394888,NA
58.94279634,NA
85.25830187,66.14070129
90.89580937,73.81967713
57.4627082,NA
90.10035996,41.02985458
49.59089547,NA
75.86843096,71.95054187
101.3388674,75.66596205
80.32895728,55.72327492
45.93399177,NA
92.59212607,82.19762058
90.17622747,72.03821277
93.45680546,77.4775458
76.74109917,72.84413511
47.93690338,NA
81.65907806,60.18377074
73.24441337,NA
87.49746613,84.24644424
72.70301471,66.20392783
58.14332818,NA
29.25235689,NA
51.65031646,NA
87.52897133,72.40329454
86.45619641,63.51987643
55.89049382,73.78803981
68.07182113,NA
53.03628551,NA
95.87894566,73.51332849
77.77014351,73.17523416
89.40374746,71.44259941
80.97449931,NA
83.00706135,74.29385701
83.68297839,64.80172309
70.61371806,NA
68.77866516,NA
82.93472637,68.48031623
73.59508543,90.98915885
52.18993104,NA
43.10223093,NA
60.88608418,NA
45.67948594,NA
90.62541015,71.22809704
46.26983497,NA
51.77013785,NA
66.88767924,NA
64.75109451,NA
64.84752069,NA
69.24477007,NA
85.4437667,95.14739508
52.42228096,NA
39.9026321,NA
43.77008067,NA
59.92131691,NA
76.3734329,66.09233425
65.38043179,NA
58.52653398,55.02316304
53.01590752,NA
64.17567067,68.14277567
44.86164548,NA
62.38539136,NA
49.4354783,NA
64.55644289,NA
20.78330887,NA
84.82094254,53.08338513
71.89551953,NA
75.25819219,52.0010629
84.18093517,63.87167741
58.7222351,NA
71.86917217,NA
57.92453492,NA
83.99568118,79.73935393
97.63125409,68.12135353
49.16515921,NA
81.63411516,49.54503454
76.94099924,NA
94.64224042,68.47150693
76.15813558,78.91493272
66.26897257,NA
78.64589079,74.82403303
53.11623399,NA
68.16938417,NA
75.09713566,59.26549183
72.40515521,68.8864074
84.49104352,60.3983991
74.9646974,69.69426328
57.53031676,NA
89.67667247,NA
54.72647577,NA
78.01641868,70.70218942
68.31723822,NA
77.86909199,62.66359871
96.32642734,73.84941957
78.15545121,50.84827043
82.81863416,72.28100054
57.84593111,NA
92.83415818,63.9950781
95.65125201,87.22669191
77.19201878,86.0121128
74.1186693,NA
79.02344155,82.72948168
66.24109183,NA
88.86682186,62.83995226
73.81649352,NA
74.57637701,56.24966905
102.5454063,60.25521555
59.25428957,NA
74.34602411,65.88100747
68.92109737,NA
117.6270183,64.33938004
69.31377254,NA
86.83590742,64.48380698
66.03254047,NA
59.10488749,NA
61.83575696,NA
90.80653286,NA
86.50815723,71.70662305
67.62747045,NA
89.07915315,75.64045594
91.24278983,88.05114359
79.09312577,37.04409044
75.65748876,62.10380783
68.98413719,NA
74.32155138,99.75631495
68.28908781,NA
81.65701034,NA
79.49152563,82.19101324
65.36863853,NA
86.98436892,71.59276888
83.88287,80.84191712
87.70731577,84.45549346
98.72473876,73.07947386
70.43597821,NA
48.62068634,NA
86.21305591,68.14958892
93.68816946,70.8797914
89.62286754,84.65025302
71.31836064,NA
76.16252526,NA
65.91640338,NA
73.15127041,75.40345014
51.87132159,NA
61.08454602,63.54797915
59.25470333,NA
65.24388742,NA
50.0545661,NA
62.84518896,NA
57.02685593,NA
84.88465365,55.9278623
77.68020049,80.48536279
84.43781939,86.47642312
98.90927753,52.38225974
69.84744782,NA
65.14010228,NA
76.85126117,NA
77.49064011,79.30067032
91.47866241,67.82908651
56.6801208,NA
75.51805747,70.8886517
81.50937988,91.26876879
79.80460954,70.50605698
68.74126073,NA
55.25939903,NA
74.087476,68.5548516
74.11382827,62.97169112
85.48930923,79.9533075
66.58680838,NA
54.97245642,NA
66.69792147,NA
47.62310618,NA
71.38261231,NA
82.96901797,62.04493311
83.19431011,75.40349097
80.30992152,73.94555844
67.88020627,NA
59.42093215,NA
96.42418729,77.15196208
86.63706505,98.29195372
80.27651774,NA
59.31187919,NA
68.13640913,NA
73.33252499,81.12023283
53.86561763,NA
78.379002,70.23140798
61.63380021,NA
65.23924075,NA
56.65560591,NA
48.58207059,NA
53.72863709,NA
64.20110535,NA
67.6806087,NA
47.57014453,NA
54.50279657,NA
53.43118637,NA
76.7381657,68.74757392
73.60081004,96.14117373
69.5962004,NA
74.72285104,80.94832259
60.65548971,NA
85.66680899,65.92931501
59.47153268,NA
48.44906925,NA
53.35686127,NA
47.01636666,NA
72.51511889,67.24627119
48.55187336,NA
88.96388001,48.16936419
59.02563888,NA
57.43022073,NA
65.99654683,72.64487034
117.9702001,NA
73.46980661,76.30140988
68.4867623,60.89346831
82.1520859,NA
86.97361613,85.03076056
50.6894202,NA
109.9006107,NA
71.68382521,NA
75.97895024,71.17189903
76.87037797,80.93951577
69.65702838,NA
61.00579903,NA
67.28676052,NA
59.24139968,NA
79.10433491,74.42545132
79.45933718,51.5673416
57.7291939,NA
72.27461508,49.81916461
60.30977172,NA
73.63716506,74.52192743
66.42610144,NA
53.81290699,NA
87.58147866,NA
78.49810233,83.18883971
52.7129145,NA
71.44227097,NA
66.37384027,NA
72.43927508,75.90580947
95.69214444,67.75691081
92.51939006,84.33877935
84.24345812,86.35202144
101.3462645,84.05402247
83.52939557,78.23860666
54.99329203,NA
74.22828124,82.34649458
63.68772279,NA
68.3916937,NA
88.11140339,73.52710383
74.50824159,73.61091041
73.56683608,83.47302242
69.28939811,NA
61.89510761,NA
62.11176739,NA
52.45185071,NA
69.02534818,NA
60.0728032,NA
82.70819319,50.70893895
86.81005522,71.60075401
76.24917179,NA
69.58854039,NA
82.7105699,65.80932199
80.13939535,68.86894407
54.75501256,NA
59.7344137,NA
70.41056139,NA
83.73408068,64.09721542
44.7792253,NA
95.00403387,72.76953194
82.31981368,80.66996127
