Symptoms,Sickness
77.49101796,71.05056533
79.65789712,NA
64.38839046,82.88566581
93.5681658,98.60341248
59.39447049,NA
50.14654068,68.7344313
65.91091969,98.89297221
66.96983654,65.07332034
70.89550008,63.68336805
87.31872114,80.09571466
46.50049788,61.6842112
77.48080254,68.54306308
68.42226979,68.69123426
72.30830363,NA
87.25383843,76.275896
90.9333171,73.8449553
74.68590059,66.71506042
66.79840935,NA
75.75259598,NA
48.2175493,81.44830939
70.72777134,NA
56.24814556,75.05123376
93.14185785,79.79047423
71.10317477,NA
79.82532033,80.62027456
73.21789057,NA
72.87177967,70.76995704
104.0712335,71.82935758
73.97028263,69.12595207
78.84665217,72.08668212
78.25335617,80.74883358
76.16535133,78.96824333
54.37052952,NA
79.00934711,94.9545116
82.60563793,NA
103.1606759,96.29928606
68.5718092,NA
78.63502484,74.10649552
49.74569218,NA
73.74976812,NA
96.53568442,NA
83.82466983,92.31489195
61.12698179,78.72073448
59.29249613,NA
94.57752661,72.07650558
76.50389785,74.87486419
55.03847838,53.5551357
74.32184522,85.1319565
68.74415752,NA
68.71380829,62.48987659
90.19265988,81.0531735
60.30153463,NA
67.5416922,NA
73.99272614,80.0517736
87.16522962,NA
71.07243848,81.26742228
74.97369131,NA
82.44368139,70.70059349
96.99042114,87.84146249
70.85930219,74.58000166
60.23777199,NA
80.71590181,89.81984715
75.59715935,70.81393381
92.08706145,76.13097294
67.2222203,72.20596538
68.70747544,77.21358113
62.27669319,83.17511588
83.9255972,70.32207971
83.62798919,73.18042787
58.95635528,62.17609915
67.14348284,72.64198576
76.12856649,NA
106.6384222,112.4638174
79.9626034,94.12859371
52.70989204,73.73216167
75.21642778,76.09302377
93.19442945,74.23359428
82.37395011,67.27380261
73.52291487,77.51603767
87.60271518,NA
58.16273918,NA
48.46117343,NA
54.12844228,NA
56.23016312,NA
65.50010581,87.13994404
68.04110204,50.58306863
92.73756921,68.44913643
79.9792218,NA
42.08668952,NA
79.3944177,NA
79.14784515,67.88412007
85.84837713,66.6323407
62.73440918,NA
45.49029915,NA
53.25556222,82.87744819
72.15429435,76.15509769
50.43435206,NA
83.11029786,75.84283115
49.16537611,68.1619338
71.68258297,NA
82.27438062,83.82758938
68.8627585,NA
95.09090689,88.32659549
72.12004193,77.52618028
58.72132066,86.62416959
66.07181666,NA
101.6704809,NA
75.31232947,82.57547854
103.0729412,NA
44.07170906,NA
82.4499715,107.1294352
114.0312204,71.20027359
55.85337288,71.29602238
56.62928898,NA
75.23576941,70.12357608
74.03187068,72.06646671
52.76046689,NA
43.74783278,NA
102.1148362,72.87527855
50.02560626,NA
74.53418145,NA
87.23164047,NA
50.11317072,63.10628616
54.94182627,65.71047449
42.36005317,73.29094332
87.783375,NA
56.83482244,67.74750111
65.66088211,NA
70.43895834,85.70299305
52.99369062,NA
79.88615434,NA
74.15590783,NA
62.38206447,67.17070019
56.32887448,79.32923982
90.80559115,NA
77.03434413,NA
36.678959,NA
80.49876044,NA
84.09613473,NA
59.23394888,NA
58.94279634,NA
85.25830187,66.14070129
90.89580937,73.81967713
57.4627082,NA
90.10035996,NA
49.59089547,85.88627626
75.86843096,71.95054187
101.3388674,75.66596205
80.32895728,NA
45.93399177,NA
92.59212607,82.19762058
90.17622747,NA
93.45680546,NA
76.74109917,72.84413511
47.93690338,NA
81.65907806,NA
73.24441337,74.51183711
87.49746613,84.24644424
72.70301471,66.20392783
58.14332818,NA
29.25235689,NA
51.65031646,59.61861676
87.52897133,72.40329454
86.45619641,NA
55.89049382,73.78803981
68.07182113,74.62613729
53.03628551,87.03280526
95.87894566,73.51332849
77.77014351,73.17523416
89.40374746,71.44259941
80.97449931,82.96869756
83.00706135,74.29385701
83.68297839,NA
70.61371806,71.04538407
68.77866516,NA
82.93472637,68.48031623
73.59508543,NA
52.18993104,NA
43.10223093,80.28972918
60.88608418,NA
45.67948594,NA
90.62541015,71.22809704
46.26983497,NA
51.77013785,NA
66.88767924,67.29885866
64.75109451,NA
64.84752069,76.99954311
69.24477007,75.87177983
85.4437667,NA
52.42228096,74.69608204
39.9026321,NA
43.77008067,NA
59.92131691,80.64287104
76.3734329,NA
65.38043179,72.87351403
58.52653398,NA
53.01590752,NA
64.17567067,68.14277567
44.86164548,74.50220718
62.38539136,82.84096208
49.4354783,85.66143887
64.55644289,NA
20.78330887,NA
84.82094254,NA
71.89551953,87.97695748
75.25819219,NA
84.18093517,NA
58.7222351,NA
71.86917217,NA
57.92453492,NA
83.99568118,79.73935393
97.63125409,68.12135353
49.16515921,NA
81.63411516,NA
76.94099924,88.28173834
94.64224042,68.47150693
76.15813558,78.91493272
66.26897257,NA
78.64589079,74.82403303
53.11623399,NA
68.16938417,67.33647225
75.09713566,NA
72.40515521,NA
84.49104352,NA
74.9646974,69.69426328
57.53031676,56.08079644
89.67667247,NA
54.72647577,NA
78.01641868,70.70218942
68.31723822,NA
77.86909199,NA
96.32642734,73.84941957
78.15545121,NA
82.81863416,NA
57.84593111,NA
92.83415818,NA
95.65125201,87.22669191
77.19201878,86.0121128
74.1186693,82.24332996
79.02344155,82.72948168
66.24109183,83.53062883
88.86682186,NA
73.81649352,78.10790386
74.57637701,NA
102.5454063,NA
59.25428957,NA
74.34602411,NA
68.92109737,NA
117.6270183,NA
69.31377254,81.14532679
86.83590742,NA
66.03254047,NA
59.10488749,NA
61.83575696,NA
90.80653286,74.80412676
86.50815723,71.70662305
67.62747045,NA
89.07915315,75.64045594
91.24278983,NA
79.09312577,NA
75.65748876,NA
68.98413719,NA
74.32155138,99.75631495
68.28908781,83.64485428
81.65701034,88.88172027
79.49152563,82.19101324
65.36863853,NA
86.98436892,71.59276888
83.88287,80.84191712
87.70731577,84.45549346
98.72473876,73.07947386
70.43597821,95.45075604
48.62068634,NA
86.21305591,68.14958892
93.68816946,70.8797914
89.62286754,84.65025302
71.31836064,74.17375362
76.16252526,74.44509093
65.91640338,NA
73.15127041,75.40345014
51.87132159,71.91959254
61.08454602,NA
59.25470333,NA
65.24388742,71.32536322
50.0545661,67.43647787
62.84518896,83.61028558
57.02685593,NA
84.88465365,NA
77.68020049,NA
84.43781939,86.47642312
98.90927753,NA
69.84744782,93.03290344
65.14010228,NA
76.85126117,NA
77.49064011,79.30067032
91.47866241,67.82908651
56.6801208,NA
75.51805747,70.8886517
81.50937988,91.26876879
79.80460954,70.50605698
68.74126073,NA
55.25939903,68.28727026
74.087476,68.5548516
74.11382827,62.97169112
85.48930923,79.9533075
66.58680838,NA
54.97245642,89.34446809
66.69792147,NA
47.62310618,NA
71.38261231,NA
82.96901797,NA
83.19431011,75.40349097
80.30992152,73.94555844
67.88020627,100.3931789
59.42093215,75.68227044
96.42418729,NA
86.63706505,98.29195372
80.27651774,76.55562034
59.31187919,55.69281268
68.13640913,70.79263927
73.33252499,81.12023283
53.86561763,74.79076046
78.379002,70.23140798
61.63380021,86.34126889
65.23924075,76.1384464
56.65560591,NA
48.58207059,NA
53.72863709,NA
64.20110535,NA
67.6806087,NA
47.57014453,NA
54.50279657,NA
53.43118637,NA
76.7381657,68.74757392
73.60081004,96.14117373
69.5962004,66.83043806
74.72285104,80.94832259
60.65548971,NA
85.66680899,NA
59.47153268,NA
48.44906925,NA
53.35686127,67.18354482
47.01636666,82.07090219
72.51511889,67.24627119
48.55187336,NA
88.96388001,NA
59.02563888,NA
57.43022073,NA
65.99654683,72.64487034
117.9702001,98.1789115
73.46980661,NA
68.4867623,NA
82.1520859,91.95346343
86.97361613,NA
50.6894202,NA
109.9006107,96.26513095
71.68382521,62.84606554
75.97895024,71.17189903
76.87037797,80.93951577
69.65702838,70.4011925
61.00579903,82.41852882
67.28676052,68.44779725
59.24139968,82.8576126
79.10433491,74.42545132
79.45933718,NA
57.7291939,NA
72.27461508,NA
60.30977172,NA
73.63716506,74.52192743
66.42610144,NA
53.81290699,NA
87.58147866,NA
78.49810233,83.18883971
52.7129145,NA
71.44227097,NA
66.37384027,NA
72.43927508,NA
95.69214444,NA
92.51939006,NA
84.24345812,NA
101.3462645,84.05402247
83.52939557,78.23860666
54.99329203,NA
74.22828124,82.34649458
63.68772279,NA
68.3916937,78.77564353
88.11140339,NA
74.50824159,73.61091041
73.56683608,NA
69.28939811,NA
61.89510761,NA
62.11176739,80.13176547
52.45185071,74.2102485
69.02534818,NA
60.0728032,NA
82.70819319,NA
86.81005522,NA
76.24917179,NA
69.58854039,NA
82.7105699,NA
80.13939535,68.86894407
54.75501256,NA
59.7344137,NA
70.41056139,67.93688677
83.73408068,NA
44.7792253,59.44604853
95.00403387,72.76953194
82.31981368,80.66996127
